ibge;name;uf;sphere;cnpj;population;capital
3151008;Piranguinho;MG;M;18192906000110;9518;0
3151107;Pirapetinga;MG;M;18092825000149;11454;0
3151206;Pirapora;MG;M;23539463000121;57713;0
3151305;Piraúba;MG;M;18554147000199;12006;0
3151404;Pitangui;MG;M;18315226000147;27834;0
3151503;Piumhi;MG;M;16781346000104;38007;0
3151602;Planura;MG;M;18449157000164;11533;0
3151701;Poço Fundo;MG;M;18242792000176;16824;0
3151800;Poços de Caldas;MG;M;18629840000183;172339;0
3151909;Pocrane;MG;M;18334318000174;8438;0
3152006;Pompéu;MG;M;18296681000142;32441;0
3152105;Ponte Nova;MG;M;23804149000129;59638;0
3152131;Ponto Chique;MG;M;01612500000147;3797;0
3152170;Ponto dos Volantes;MG;M;01613377000189;11059;0
3152204;Porteirinha;MG;M;18013326000119;38692;0
3152303;Porto Firme;MG;M;18567354000188;10840;0
3152402;Poté;MG;M;18404970000118;13649;0
3152501;Pouso Alegre;MG;M;18675983000121;162133;0
3152600;Pouso Alto;MG;M;18667212000192;6779;0
3152709;Prados;MG;M;18557538000167;9369;0
3152808;Prata;MG;M;18260505000150;29745;0
3152907;Pratápolis;MG;M;18241356000182;8534;0
3153004;Pratinha;MG;M;18585570000156;3691;0
3153103;Presidente Bernardes;MG;M;23515695000140;4847;0
3153202;Presidente Juscelino;MG;M;17695057000155;3471;0
3153301;Presidente Kubitschek;MG;M;17754185000122;3162;0
3153400;Presidente Olegário;MG;M;18602060000140;19192;0
3153509;Alto Jequitibá;MG;M;18392506000159;8606;0
3153608;Prudente de Morais;MG;M;18314625000193;12052;0
3153707;Quartel Geral;MG;M;18296699000144;3232;0
3153806;Queluzito;MG;M;19718410000109;1796;0
3153905;Raposos;MG;M;18312132000114;16796;0
3154002;Raul Soares;MG;M;18836965000184;23874;0
3154101;Recreio;MG;M;17735754000192;11383;0
3154150;Reduto;MG;M;01614977000161;8246;0
3154200;Resende Costa;MG;M;17749912000163;11544;0
3154309;Resplendor;MG;M;18413161000172;17629;0
3154408;Ressaquinha;MG;M;18094847000148;4640;0
3154457;Riachinho;MG;M;25222118000195;6830;0
3154507;Riacho dos Machados;MG;M;16925208000151;8858;0
3154606;Ribeirão das Neves;MG;M;18314609000109;346971;0
3154705;Ribeirão Vermelho;MG;M;18244087000108;4217;0
3154804;Rio Acima;MG;M;18312108000185;10698;0
3154903;Rio Casca;MG;M;18836957000138;12851;0
3155009;Rio Doce;MG;M;18316265000169;2545;0
3155108;Rio do Prado;MG;M;18349936000198;4649;0
3155207;Rio Espera;MG;M;24179665000172;5447;0
3155306;Rio Manso;MG;M;18363978000183;5746;0
3155405;Rio Novo;MG;M;18338244000144;8683;0
3155504;Rio Paranaíba;MG;M;18602045000100;15297;0
3155603;Rio Pardo de Minas;MG;M;24212862000146;29103;0
3155702;Rio Piracicaba;MG;M;18400945000166;15036;0
3155801;Rio Pomba;MG;M;17744434000107;17885;0
3155900;Rio Preto;MG;M;18338251000146;5235;0
3156007;Rio Vermelho;MG;M;18303255000199;12770;0
3156106;Ritápolis;MG;M;18557553000105;5122;0
3156205;Rochedo de Minas;MG;M;18558080000160;2374;0
3156304;Rodeiro;MG;M;18128256000144;9168;0
3156403;Romaria;MG;M;18160044000144;3430;0
3156452;Rosário da Limeira;MG;M;01616837000122;4926;0
3156502;Rubelita;MG;M;24363590000185;5460;0
3156601;Rubim;MG;M;18349944000134;10602;0
2916906;Itiruçu;BA;M;14198543000170;11211;0
2917003;Itiúba;BA;M;13988324000121;35490;0
2917102;Itororó;BA;M;13752993000108;16849;0
2917201;Ituaçu;BA;M;14106280000121;18506;0
2917300;Ituberá;BA;M;14195333000128;22154;0
2917334;Iuiú;BA;M;16416158000187;11559;0
2917359;Jaborandi;BA;M;13245568000114;9600;0
2917409;Jacaraci;BA;M;13677109000100;14910;0
2917508;Jacobina;BA;M;14197586000130;86896;0
2917607;Jaguaquara;BA;M;13910211000103;47624;0
2917706;Jaguarari;BA;M;13988316000185;34528;0
2917805;Jaguaripe;BA;M;13796289000149;18349;0
2917904;Jandaíra;BA;M;13697206000164;9508;0
2918001;Jequié;BA;M;13894878000160;169201;0
2918100;Jeremoabo;BA;M;13809041000175;39539;0
2918209;Jiquiriçá;BA;M;13764659000166;14063;0
2918308;Jitaúna;BA;M;14205686000161;14824;0
2918357;João Dourado;BA;M;13891510000148;25892;0
2918407;Juazeiro;BA;M;13915632000127;256122;0
2918456;Jucuruçu;BA;M;16412025000132;9930;0
2918506;Jussara;BA;M;13717277000181;17007;0
2918555;Jussari;BA;M;13657937000186;6048;0
2918605;Jussiape;BA;M;13674148000153;7567;0
2918704;Lafaiete Coutinho;BA;M;14205959000178;4228;0
2918753;Lagoa Real;BA;M;16416117000190;14550;0
2918803;Laje;BA;M;13825492000104;21705;0
2918902;Lajedão;BA;M;13785670000102;3994;0
2919009;Lajedinho;BA;M;13810544000160;3610;0
2919058;Lajedo do Tabocal;BA;M;16434441000131;7683;0
2512101;Pombal;PB;M;08948697000139;33866;0
2512200;Prata;PB;M;09074113000106;4032;0
2512309;Princesa Isabel;PB;M;08888968000108;21674;0
2512408;Puxinanã;PB;M;09001744000103;14942;0
2512507;Queimadas;PB;M;08742264000122;50698;0
2512606;Quixaba;PB;M;08881567000126;1803;0
2512705;Remígio;PB;M;09048976000109;18399;0
2512721;Pedro Régis;PB;M;01612967000197;5932;0
2512747;Riachão;PB;M;01612770000158;2945;0
2512754;Riachão do Bacamarte;PB;M;01612343000170;4911;0
2512762;Riachão do Poço;PB;M;01612366000184;4989;0
2512788;Riacho de Santo Antônio;PB;M;01612637000100;2063;0
2512804;Riacho dos Cavalos;PB;M;08921876000182;8788;0
2512903;Rio Tinto;PB;M;08899940000176;25500;0
2513000;Salgadinho;PB;M;08881666000108;3435;0
2513109;Salgado de São Félix;PB;M;09072463000133;11741;0
2513158;Santa Cecília;PB;M;01612643000159;8113;0
2513208;Santa Cruz;PB;M;08999690000146;6013;0
2513307;Santa Helena;PB;M;08764284000102;6023;0
2513356;Santa Inês;PB;M;01612693000136;3256;0
2513406;Santa Luzia;PB;M;09090689000167;15418;0
2513505;Santana de Mangueira;PB;M;09150087000158;5090;0
2513604;Santana dos Garrotes;PB;M;08942211000155;6618;0
2513653;Joca Claudino;PB;M;01613283000100;2607;0
2513703;Santa Rita;PB;M;09159666000161;160852;0
2513802;Santa Teresinha;PB;M;08882524000165;4492;0
2513851;Santo André;PB;M;01612511000127;2708;0
2513901;São Bento;PB;M;09069709000118;33845;0
2513927;São Bentinho;PB;M;01612690000100;4490;0
2513943;São Domingos do Cariri;PB;M;01612650000150;2688;0
2513968;São Domingos;PB;M;01612691000147;2624;0
2513984;São Francisco;PB;M;01613323000113;3176;0
2514008;São João do Cariri;PB;M;09074345000164;4345;0
2514107;São João do Tigre;PB;M;09074592000160;4359;0
2514206;São José da Lagoa Tapada;PB;M;08999682000108;7251;0
2514305;São José de Caiana;PB;M;08891541000169;4966;0
3135050;Jaíba;MG;M;25209149000106;39639;0
3135076;Jampruca;MG;M;66230384000147;4266;0
3135100;Janaúba;MG;M;18017392000167;73555;0
3135209;Januária;MG;M;21461546000110;67123;0
3135308;Japaraíba;MG;M;18306654000103;4706;0
3135357;Japonvar;MG;M;01612476000146;8385;0
3135407;Jeceaba;MG;M;20356739000148;6476;0
3135456;Jenipapo de Minas;MG;M;01613376000134;6072;0
3135506;Jequeri;MG;M;18316166000187;12636;0
3135605;Jequitaí;MG;M;18279083000165;6379;0
3135704;Jequitibá;MG;M;18062208000109;6142;0
3135803;Jequitinhonha;MG;M;18083659000114;24516;0
3135902;Jesuânia;MG;M;18188227000178;5320;0
3136009;Joaíma;MG;M;18495812000110;14035;0
3136108;Joanésia;MG;M;17111626000178;4246;0
3136207;João Monlevade;MG;M;18401059000157;83791;0
3136306;João Pinheiro;MG;M;16930299000113;48725;0
3136405;Joaquim Felício;MG;M;17694878000177;3868;0
3136504;Jordânia;MG;M;18349928000141;10541;0
4322327;Turuçu;RS;M;01613067000164;3488;0
4322343;Ubiretama;RS;M;01611538000103;2025;0
4322350;União da Serra;RS;M;92902154000197;1183;0
4322376;Unistalda;RS;M;01613119000100;2047;0
4322400;Uruguaiana;RS;M;88131164000107;120819;0
4322509;Vacaria;RS;M;87866745000116;66146;0
4322525;Vale Verde;RS;M;01624729000100;3213;0
4322533;Vale do Sol;RS;M;94577574000170;10069;0
4322541;Vale Real;RS;M;92123918000146;6223;0
4322558;Vanini;RS;M;92406206000134;2047;0
4322608;Venâncio Aires;RS;M;87334918000155;70842;0
4322707;Vera Cruz;RS;M;98661366000106;27670;0
4322806;Veranópolis;RS;M;98671597000109;24554;0
4322855;Vespasiano Corrêa;RS;M;01611117000174;1851;0
4322905;Viadutos;RS;M;87613352000109;4847;0
4323002;Viamão;RS;M;88000914000101;231996;0
4323101;Vicente Dutra;RS;M;87612883000179;4741;0
4323200;Victor Graeff;RS;M;87613485000177;2829;0
4323309;Vila Flores;RS;M;91566869000153;3741;0
4323358;Vila Lângaro;RS;M;01612386000155;2121;0
4323408;Vila Maria;RS;M;92406115000107;4515;0
4323457;Vila Nova do Sul;RS;M;94444189000155;3932;0
4323507;Vista Alegre;RS;M;92403583000110;2710;0
4323606;Vista Alegre do Prata;RS;M;91566877000108;1624;0
4323705;Vista Gaúcha;RS;M;91997072000100;2843;0
4323754;Vitória das Missões;RS;M;94449030000123;3316;0
4323770;Westfália;RS;M;04215147000150;3223;0
4323804;Xangri-lá;RS;M;94436474000124;16949;0
5000203;Água Clara;MS;M;03184066000177;17901;0
5000252;Alcinópolis;MS;M;37226651000104;4649;0
5000609;Amambai;MS;M;03568433000136;41751;0
5000708;Anastácio;MS;M;03452307000111;24781;0
5000807;Anaurilândia;MS;M;03575727000195;7688;0
5000856;Angélica;MS;M;03747649000169;11308;0
5000906;Antônio João;MS;M;03567930000110;9717;0
5001003;Aparecida do Taboado;MS;M;03563335000106;29826;0
5001102;Aquidauana;MS;M;03452299000103;48689;0
5001243;Aral Moreira;MS;M;03759271000113;11125;0
5001508;Bandeirantes;MS;M;03501491000142;8342;0
5001904;Bataguassu;MS;M;03576220000156;24222;0
5002001;Batayporã;MS;M;03505013000100;10947;0
5002100;Bela Vista;MS;M;03217916000196;21881;0
5002159;Bodoquena;MS;M;15465016000147;8887;0
5002209;Bonito;MS;M;03073673000160;25034;0
5002308;Brasilândia;MS;M;03184058000120;11833;0
5002407;Caarapó;MS;M;03155900000104;32748;0
5002605;Camapuã;MS;M;03501517000152;13928;0
5002704;Campo Grande;MS;M;03501509000106;962883;1
5002803;Caracol;MS;M;03217924000132;5096;0
5002902;Cassilândia;MS;M;03342920000186;21565;0
5002951;Chapadão do Sul;MS;M;24651200000172;34606;0
5003108;Corguinho;MS;M;03501525000107;4892;0
5003157;Coronel Sapucaia;MS;M;01988914000175;14685;0
5003207;Corumbá;MS;M;03330461000110;98751;0
5003256;Costa Rica;MS;M;15389596000130;28740;0
5003306;Coxim;MS;M;03510211000162;33440;0
5003454;Deodápolis;MS;M;03903176000141;14317;0
5003488;Dois Irmãos do Buriti;MS;M;24616187000110;11521;0
5003504;Douradina;MS;M;15479751000100;5768;0
5003702;Dourados;MS;M;03155926000144;264017;0
5003751;Eldorado;MS;M;03741675000180;11622;0
5003801;Fátima do Sul;MS;M;03155751000175;21504;0
5003900;Figueirão;MS;M;07158578000110;3751;0
5004007;Glória de Dourados;MS;M;03155942000137;10817;0
5004106;Guia Lopes da Laguna;MS;M;03403896000148;10116;0
5004304;Iguatemi;MS;M;03568318000161;13960;0
5004403;Inocência;MS;M;03342938000188;8764;0
5004502;Itaporã;MS;M;03156999000150;25263;0
5004601;Itaquiraí;MS;M;15403041000104;20060;0
5004700;Ivinhema;MS;M;03575875000100;30001;0
5004809;Japorã;MS;M;15905342000128;8441;0
5004908;Jaraguari;MS;M;03501533000145;7480;0
5005004;Jardim;MS;M;03162047000140;24504;0
5005103;Jateí;MS;M;03783859000102;3596;0
5005152;Juti;MS;M;24644296000141;7067;0
5005202;Ladário;MS;M;03330453000174;22425;0
5005251;Laguna Carapã;MS;M;01989813000119;7037;0
5005400;Maracaju;MS;M;03442597000112;48073;0
5005608;Miranda;MS;M;03452315000168;26512;0
5005681;Mundo Novo;MS;M;03741683000126;20087;0
5005707;Naviraí;MS;M;03155934000190;53014;0
5005806;Nioaque;MS;M;03073699000108;13354;0
5006002;Nova Alvorada do Sul;MS;M;37212719000104;23409;0
5006200;Nova Andradina;MS;M;03173317000118;50848;0
5006259;Novo Horizonte do Sul;MS;M;37226644000102;4801;0
5006309;Paranaíba;MS;M;03343118000100;42638;0
5006358;Paranhos;MS;M;01998335000103;13368;0
5006408;Pedro Gomes;MS;M;03352986000157;6910;0
5006606;Ponta Porã;MS;M;03434792000109;98598;0
5006903;Porto Murtinho;MS;M;03107539000132;12721;0
5007109;Ribas do Rio Pardo;MS;M;03501541000191;24152;0
5007208;Rio Brilhante;MS;M;03681582000107;40419;0
5007307;Rio Negro;MS;M;03501558000149;4921;0
5007406;Rio Verde de Mato Grosso;MS;M;03354560000132;20454;0
5007505;Rochedo;MS;M;03501566000195;5451;0
5007554;Santa Rita do Pardo;MS;M;01561372000150;7165;0
5007695;São Gabriel do Oeste;MS;M;15389588000194;32207;0
5007703;Sete Quedas;MS;M;03889011000162;11322;0
5007802;Selvíria;MS;M;15410665000140;8716;0
5007901;Sidrolândia;MS;M;03501574000131;49735;0
5007935;Sonora;MS;M;24651234000167;14813;0
5007950;Tacuru;MS;M;03888989000100;11205;0
5007976;Taquarussu;MS;M;03923703000180;3740;0
5008008;Terenos;MS;M;03501582000188;18182;0
5008305;Três Lagoas;MS;M;03184041000173;143523;0
5008404;Vicentina;MS;M;24644502000113;6505;0
5100102;Acorizal;MT;M;03507571000105;4948;0
5100201;Água Boa;MT;M;15023898000190;32099;0
5100250;Alta Floresta;MT;M;15023906000107;62158;0
5100300;Alto Araguaia;MT;M;03579836000180;17751;0
5100359;Alto Boa Vista;MT;M;37465143000189;5920;0
5100409;Alto Garças;MT;M;03133097000107;13956;0
5100508;Alto Paraguai;MT;M;03648532000128;7525;0
5100607;Alto Taquari;MT;M;01362680000156;11877;0
5100805;Apiacás;MT;M;01321850000154;8693;0
3555208;Turiúba;SP;M;45724952000196;1835;0
3555307;Turmalina;SP;M;45139482000101;1662;0
3555356;Ubarana;SP;M;65708786000141;5458;0
3555406;Ubatuba;SP;M;46482857000196;97096;0
3555505;Ubirajara;SP;M;46231882000105;5289;0
3555604;Uchoa;SP;M;45111952000110;10670;0
3555703;União Paulista;SP;M;45726445000191;1628;0
3555802;Urânia;SP;M;46611117000102;8973;0
3555901;Uru;SP;M;44556207000112;1424;0
3556008;Urupês;SP;M;45159381000194;14073;0
3556107;Valentim Gentil;SP;M;46599833000111;14634;0
3556206;Valinhos;SP;M;45787678000102;132258;0
3556305;Valparaíso;SP;M;72836588000129;24779;0
3556354;Vargem;SP;M;67160507000183;10863;0
3556404;Vargem Grande do Sul;SP;M;46248837000155;41256;0
3556453;Vargem Grande Paulista;SP;M;51455087000122;52352;0
3556503;Várzea Paulista;SP;M;45780087000103;119655;0
3556602;Vera Cruz;SP;M;72887078000180;10274;0
3556701;Vinhedo;SP;M;46446696000185;79089;0
3556800;Viradouro;SP;M;45709912000175;17685;0
3556909;Vista Alegre do Alto;SP;M;52854775000128;8368;0
3556958;Vitória Brasil;SP;M;01611210000189;1828;0
3557006;Votorantim;SP;M;46634051000176;133510;0
3557105;Votuporanga;SP;M;46599809000182;100568;0
3557154;Zacarias;SP;M;65708760000101;2773;0
3557204;Chavantes;SP;M;44563575000198;12415;0
3557303;Estiva Gerbi;SP;M;67168856000141;11609;0
4100103;Abatiá;PR;M;75743567000157;7233;0
4100202;Adrianópolis;PR;M;76105642000117;6319;0
4100301;Agudos do Sul;PR;M;76105667000110;10770;0
4100400;Almirante Tamandaré;PR;M;76105659000174;125861;0
4100459;Altamira do Paraná;PR;M;78069143000147;3496;0
4100509;Altônia;PR;M;81478059000191;18634;0
4100608;Alto Paraná;PR;M;76279967000116;14183;0
4100707;Alto Piquiri;PR;M;76247352000108;9771;0
4100806;Alvorada do Sul;PR;M;75132860000188;10481;0
4100905;Amaporã;PR;M;75475038000110;4688;0
4101002;Ampére;PR;M;77817054000179;20337;0
4101051;Anahy;PR;M;95594800000194;2971;0
4101101;Andirá;PR;M;76235761000194;19989;0
4101150;Ângulo;PR;M;95642286000115;3357;0
4101200;Antonina;PR;M;76022516000107;18140;0
4101309;Antônio Olinto;PR;M;76020460000143;7048;0
4101408;Apucarana;PR;M;75771253000168;134910;0
4101507;Arapongas;PR;M;76958966000106;124838;0
4101606;Arapoti;PR;M;75658377000131;26325;0
4101655;Arapuã;PR;M;01612388000144;3573;0
4101705;Araruna;PR;M;75359760000199;14894;0
4101804;Araucária;PR;M;76105535000199;162247;0
4101853;Ariranha do Ivaí;PR;M;01612453000131;2351;0
4101903;Assaí;PR;M;76290709000130;13477;0
4102000;Assis Chateaubriand;PR;M;76208479000118;38357;0
4102109;Astorga;PR;M;75743377000130;26203;0
4102208;Atalaia;PR;M;75731018000162;4046;0
4102307;Balsa Nova;PR;M;76105527000142;13867;0
4102406;Bandeirantes;PR;M;76235753000148;31747;0
4102505;Barbosa Ferraz;PR;M;76950062000126;10580;0
4102604;Barracão;PR;M;75666131000101;9903;0
4102703;Barra do Jacaré;PR;M;76407568000193;2872;0
4102752;Bela Vista da Caroba;PR;M;01612441000107;4122;0
4102802;Bela Vista do Paraíso;PR;M;76245067000158;14982;0
4102901;Bituruna;PR;M;81648859000103;15650;0
4103008;Boa Esperança;PR;M;76217017000167;4595;0
4310702;Itatiba do Sul;RS;M;87613402000140;3240;0
4310751;Ivorá;RS;M;92457175000140;1962;0
4310801;Ivoti;RS;M;88254909000117;23566;0
4310850;Jaboticaba;RS;M;92005560000157;3847;0
4310876;Jacuizinho;RS;M;04217901000190;2066;0
4310900;Jacutinga;RS;M;87613394000131;3398;0
4311007;Jaguarão;RS;M;88414552000197;27396;0
4311106;Jaguari;RS;M;87572046000163;10771;0
4311122;Jaquirana;RS;M;92401561000110;3751;0
4311130;Jari;RS;M;01609402000150;3412;0
4311155;Jóia;RS;M;89650121000192;7294;0
4311205;Júlio de Castilhos;RS;M;88227756000119;18545;0
4311239;Lagoa Bonita do Sul;RS;M;04215918000109;2283;0
4311254;Lagoão;RS;M;92406289000161;5421;0
4311270;Lagoa dos Três Cantos;RS;M;94704277000149;1781;0
4311304;Lagoa Vermelha;RS;M;87613626000151;28622;0
4311403;Lajeado;RS;M;87297982000103;96879;0
4311429;Lajeado do Bugre;RS;M;92410448000100;2661;0
4311502;Lavras do Sul;RS;M;88201298000149;7290;0
4311601;Liberato Salzano;RS;M;89030639000123;4845;0
4311627;Lindolfo Collor;RS;M;94707486000146;6420;0
4311643;Linha Nova;RS;M;92123900000144;1721;0
4311700;Machadinho;RS;M;87613576000102;5867;0
4311718;Maçambará;RS;M;01610568000197;4485;0
4311734;Mampituba;RS;M;01613501000106;3203;0
4311759;Manoel Viana;RS;M;91551762000131;6915;0
4311775;Maquiné;RS;M;94436342000100;7593;0
4311791;Maratá;RS;M;93235943000184;2521;0
4311809;Marau;RS;M;87599122000124;46748;0
4311908;Marcelino Ramos;RS;M;87613287000103;4382;0
4311981;Mariana Pimentel;RS;M;94068418000184;4005;0
4312005;Mariano Moro;RS;M;87613386000195;1884;0
4312054;Marques de Souza;RS;M;01607619000121;4050;0
4312104;Mata;RS;M;88485412000100;4782;0
4312138;Mato Castelhano;RS;M;92412808000102;2611;0
4312153;Mato Leitão;RS;M;94577590000163;5001;0
4312179;Mato Queimado;RS;M;04204318000145;1833;0
4312203;Maximiliano de Almeida;RS;M;87613279000167;4251;0
4312252;Minas do Leão;RS;M;91900381000110;7661;0
4312302;Miraguaí;RS;M;87613121000197;4501;0
4312351;Montauri;RS;M;90221565000191;1530;0
4312377;Monte Alegre dos Campos;RS;M;01615314000161;3251;0
4312385;Monte Belo do Sul;RS;M;91987669000174;2608;0
4312401;Montenegro;RS;M;90895905000160;66352;0
4312427;Mormaço;RS;M;92451038000107;2815;0
4312443;Morrinhos do Sul;RS;M;93317980000131;3133;0
4312450;Morro Redondo;RS;M;91558650000102;6168;0
4312476;Morro Reuter;RS;M;94707627000120;6167;0
4312500;Mostardas;RS;M;88000922000140;12347;0
4312609;Muçum;RS;M;88224712000135;4692;0
4312617;Muitos Capões;RS;M;01621714000180;2937;0
4312625;Muliterno;RS;M;92450998000144;1754;0
5101001;Araguaiana;MT;M;03239035000176;4005;0
5101209;Araguainha;MT;M;03947926000187;997;0
5101258;Araputanga;MT;M;15023914000145;14805;0
5101308;Arenápolis;MT;M;24977654000138;10769;0
5101407;Aripuanã;MT;M;03507498000171;26558;0
5101605;Barão de Melgaço;MT;M;03507563000169;7137;0
5101704;Barra do Bugres;MT;M;03507522000172;29406;0
5101803;Barra do Garças;MT;M;03439239000150;73878;0
5101852;Bom Jesus do Araguaia;MT;M;04173952000168;7912;0
5101902;Brasnorte;MT;M;01375138000138;17645;0
5102504;Cáceres;MT;M;03214145000183;91767;0
5102603;Campinápolis;MT;M;00965152000129;15808;0
5102637;Campo Novo do Parecis;MT;M;24772287000136;51722;0
5102678;Campo Verde;MT;M;24950495000188;49053;0
5102686;Campos de Júlio;MT;M;01614516000199;9946;0
5102694;Canabrava do Norte;MT;M;37465200000120;4451;0
5102702;Canarana;MT;M;15023922000191;28324;0
5102793;Carlinda;MT;M;01617905000178;10260;0
5102850;Castanheira;MT;M;24772154000160;7392;0
5103007;Chapada dos Guimarães;MT;M;03507530000119;19458;0
5103056;Cláudia;MT;M;01310499000104;9301;0
5103106;Cocalinho;MT;M;00965145000127;6495;0
5103205;Colíder;MT;M;15023930000138;32054;0
5103254;Colniza;MT;M;04213687000102;26026;0
5103304;Comodoro;MT;M;01367853000129;18469;0
5103353;Confresa;MT;M;37464716000150;38460;0
5103361;Conquista D'Oeste;MT;M;04219688000156;3908;0
5103379;Cotriguaçu;MT;M;37465309000167;10030;0
5103403;Cuiabá;MT;M;03533064000146;691875;1
5103437;Curvelândia;MT;M;04217647000120;4970;0
5103452;Denise;MT;M;03953718000190;6675;0
5103502;Diamantino;MT;M;03648540000174;22623;0
5103601;Dom Aquino;MT;M;03347119000123;7890;0
5103700;Feliz Natal;MT;M;01614088000102;10523;0
5103809;Figueirópolis D'Oeste;MT;M;01367762000193;3056;0
5103858;Gaúcha do Norte;MT;M;01614539000101;9397;0
5103908;General Carneiro;MT;M;03503612000195;6319;0
5103957;Glória D'Oeste;MT;M;37464955000100;2878;0
5104104;Guarantã do Norte;MT;M;03239019000183;31209;0
5104203;Guiratinga;MT;M;03347127000170;10252;0
5104500;Indiavaí;MT;M;03239027000120;2172;0
5104526;Ipiranga do Norte;MT;M;07209245000172;8658;0
5104542;Itanhangá;MT;M;07209225000100;8257;0
5104559;Itaúba;MT;M;03238961000127;5201;0
5104609;Itiquira;MT;M;03370251000156;12587;0
5104807;Jaciara;MT;M;03347135000116;29803;0
5104906;Jangada;MT;M;24772147000168;7413;0
5105002;Jauru;MT;M;15023948000130;7881;0
5105101;Juara;MT;M;15072663000199;36089;0
5105150;Juína;MT;M;15359201000157;48396;0
5105176;Juruena;MT;M;24950461000193;10057;0
5105200;Juscimeira;MT;M;15023955000131;11622;0
5105234;Lambari D'Oeste;MT;M;37465408000149;4662;0
5105259;Lucas do Rio Verde;MT;M;24772246000140;95792;0
5105309;Luciara;MT;M;03503620000131;2616;0
5105507;Vila Bela da Santíssima Trindade;MT;M;03214160000121;17592;0
5105580;Marcelândia;MT;M;03238987000175;11355;0
5105606;Matupá;MT;M;24772188000154;21959;0
